image_path,label,name,brand,notes,image_url
perfume_images\6789myh9soyhiurwwr9v49aoh8mi6zjueuh4xi4pfyop8phbcz8berem5xdu-w500-q85.jpg,Floral,Perle Rare Gold,Panouge,"Incense / Olibanum, Pink Pepper, Vanilla, Hedione (light Jasmine), Ylang-ylang, Amber, Musk, Suede",
perfume_images\0s7xsbxykgd0pkidsar591f30mfesnr84wsc0fl7a3zspqb923r436fsckeq-w500-q85.jpg,Floral,Eu Gold Bomb,Jequiti,"Blackberry, Caramel, Rose, Amber, Bergamot, Lemon, Cranberry, Musk, Peach",
perfume_images\uboyfx492jqy8hwqogpvug2d56aprvj8e8y60hqfg1fn991ahsvgmuq11ty7-w500-q85.jpg,Fresh,Avon Homem Energy,Avon,"Bergamot, Spicy Notes, Woody Notes, Lavender, Amber, Musk",
perfume_images\pukfnsjr79iplrwvn7y6hr0bl9dd1dbmhfcv2pfa0ch1nqs9mah63efdsh44-w500-q85.jpg,Floral,1831 Norma : Opera Collection,Histoires De Parfums,"Rose, Aldehyde, Ciste Labdanum, Praline, Jasmine, Ylang-ylang, Musk, Pink Pepper, Vanilla, Benzoin (Sumatra), Patchouli (Indonesia)",
perfume_images\kv0a0o17j73ewdfj1cc4779lmqm00tsu3zuvq2u3rsuawjwhd8alptryy4eh-w500-q85.jpg,Woody,Desert Nocturne,Evody,"Oud / Agarwood, Incense / Olibanum, Saffron, Cedarwood, Amber, Patchouli, Rose, Vanilla, Bergamot, Castoreum",
perfume_images\rq9qaa9bpew2i1uyuomgnblsvrn1k2poicv79b9t9mlf7u1e8seeuyf0c2dg-w500-q85.jpg,Woody,Solar Musk,La Martina,"Yuzu, Clary Sage, Birch, Suede, Bergamot, Amber, Apple, Geranium, Patchouli, Pink Pepper",
perfume_images\le6vlrxp6dyxv4q9f8h8ldh7rf38axg32cy0ekzvvwdurdttc5xy7q4dsqv8-w500-q85.jpg,Woody,L'Homme Velvet Edition,Prada,"Sandalwood, Mandarin, Ginger, Cedarwood, Neroli, Violet, Amber, Geranium, Iris / Orris, Pepper",
perfume_images\cpyklwy8hvdxach0b55mvd6ikzx3wm0im7vmfwjejymbeqk3nlagnbszyj6o-w500-q85.jpg,Floral,Madame Butterfly,Drops By Toni Cabal,"Jasmine (Sambac), Pear, Musk, Bergamot, Magnolia, Mandarin, Rose, Ginger, Amber, Cedarwood (Virginia)",
perfume_images\kwv4zhwrvkkrvqovel5d5q3j3q0ejs90kyzyafbgwaqlm9wgdizqkhju25aq-w500-q85.jpg,Citrus,Jardin Du Néroli,Maître Parfumeur Et Gantier,"Neroli, Mint, Orange Blossom, Bergamot, Musk, Sandalwood, Jasmine, Petitgrain",
perfume_images\ex9c0gsei5f6x2lpquykyjowgtkojf6bvv9wvr7vxekhf299706svuy58ocu-w500-q85.jpg,Amber_Oriental,Amber,Rag & Bone,"Amber, Vanilla, Saffron, Oud / Agarwood, Plum, Bergamot, Rum, Tobacco Leaf",
perfume_images\dapjbcceg182p9uz0t91elyzmad2486wojlganlw0aemy6knny1qre9i0szn-w500-q85.jpg,Floral,Daisy Hot Pink 2013,Marc Jacobs,"Gardenia, Jasmine, Strawberry, Violet, Grapefruit, Violet Leaves, Birch, Cedarwood, Vanilla, Woody Notes",
perfume_images\barx9lrhyf7objcympk8ms5ub7b0f4vly9h6br7frdn2bl17lze54pj9pwpn-w500-q85.jpg,Woody,Nuit D'Issey Eau De Toilette,Issey Miyake,"Leather, Bergamot, Grapefruit, Incense / Olibanum, Patchouli, Tonka Bean, Vetiver, Black Pepper",
perfume_images\i4863uww5j2ib9ki55abxr4g965gtms1f0pls0mjgclog894mjeouf8fu6i9-w500-q85.jpg,Citrus,Givenchy Pour Homme Blue Label,Givenchy,"Grapefruit, Incense / Olibanum, Bergamot, Hedione (light Jasmine), Mandarin, Cardamom, Cedarwood, Pepper, Vetiver",
perfume_images\rkyifb00mvrup5i33pj065odqlc8cpqd4b82haozqi8r8je2ofql3g2uan7b-w500-q85.jpg,Floral,En El Bosque...,Paula Cahen D'Anvers,"Floral Notes, Fruity Notes, Sandalwood, Vanilla",
perfume_images\u8i3i8s48gqffl9o4w63pd3ml12tn78ph1uwf2rybmm8b6jy3xes2p12ai85-w500-q85.jpg,Sweet,Emarati Musk,Hind Al Oud,"Musk, Vanilla",
perfume_images\n392thbng95m2ddcrf4dmwuxasqhvy9dpotdxafw74t9zvg988176mti4vz9-w500-q85.jpg,Floral,Passion Eau De Parfum,Goutal,"Jasmine, Vanilla, Tuberose, Ylang-ylang, Lemon, Oakmoss, Patchouli",
perfume_images\g99a348zv8kxrgtatf7cidokkune89d1gpix1sivks98xedzrayzslpkqjpt-w500-q85.jpg,Citrus,Cucumber Melon Mist,Bath & Body Works,"Melon, Grapefruit, Woody Notes",
perfume_images\en258igpjs89bpfee4r0jssq7pbicbyw592balnr34scy88uat2e9siv1xn5-w500-q85.jpg,Floral,Fada'Il,Asgharali,"Orange Blossom, Oud / Agarwood, Saffron, Rose, Amber, Geranium, Cardamom, Lavandin, Sandalwood",
perfume_images\35i84rjnj7h9rrwu8yrelprn5y5zp1vuri4gbxalv1r7n5brwf6o725jji0d-w500-q85.jpg,Floral,Baghari,Robert Piguet,"Jasmine, Musk, Aldehyde, Iris / Orris, Orange Blossom, Violet, Rose (Bulgaria), Rose Centifolia, Amber, Bergamot, Neroli, Vanilla, Vetiver",
perfume_images\481l7o991nprejdje141vlnikalb2zg6ncf5c8xt1vau6sjoab81r24e8jz1-w500-q85.jpg,Woody,Cuir De Russie (Extrait),Chanel,"Leather, Birch, Tobacco Accord, Bergamot, Ciste Labdanum, Incense / Olibanum, Jasmine, Juniper Berries, Mandarin, Rose, Ylang-ylang",
perfume_images\7h2sdng6z3tz03ux4d44olad945i304is3j4osakbblzwahpsmw2hokmreqn-w500-q85.jpg,Woody,Premium Woods,Inatur,"Woody Notes, Plum, Patchouli, Blackberry, Peach, Spicy Notes, Citruses, Melon, Pineapple, Rose, Vanilla",
perfume_images\hrxuka8ebz5o5ptmun5jfkfqhegcalogr72d0skgnfdlsirijxh1y89qsx04-w500-q85.jpg,Fresh,Man.Aubusson Sport Bright Blue,Aubusson,"Lavandin, Cedarwood, Violet, Geranium, Green Notes, Bergamot, Ozonic Notes, Amber, Freesia, Fruity Notes, Jasmine, Lily Of The Valley, Musk, Patchouli",
perfume_images\2bmij945r129wbz710kveq42byyf9t98d5rt1g3jfqaugdaw924rkg8d0ewa-w500-q85.jpg,Woody,Victory,Armaf,"Woody Notes, Citruses, Oakmoss, Ambergris, Bay, Patchouli",
perfume_images\zg4t90znnydg4r373mnjenrpdfcibkyye75bivglp9bhsq8xh3aerwlo8yfo-w500-q85.jpg,Fresh,Le Temps Des Songes - Australia,Fiilit,"Sandalwood (Australia), Osmanthus",
perfume_images\qim9kqk8e78fmolxe4vnho9cuj3dmr988359uf6m2p1o0ppxuz9itsv9u3w2-w500-q85.jpg,Floral,Lilas Exquis,Jacques Fath,"Bergamot, Ambrette Seed, Hyacinth, Lily, Magnolia, Violet, Ambroxan (Ambergris), Angelica, Musk, Timbersilk (Cedarwood note)",
perfume_images\br3wwy0fstsecqzpnbfthk0n4supjj093vxypmx3asshz3p70cc3pxhdqpxv-w500-q85.jpg,Spicy,Crépuscule Des Âmes,Atelier Des Ors,"Cardamom, Clary Sage, Incense / Olibanum, Mandarin, Patchouli",
perfume_images\x6o0389f8vhvmmmdnfyf98nvmoncyk7iulx1x9xax54iqkxq5pyq4cya8eg3-w500-q85.jpg,Floral,Rose Chérie,Guerlain,"Rose Damascena, Rose Centifolia, Violet, Rose (Bulgaria), Rose (Turkey), Raspberry",
perfume_images\siy718hnsqzzejl6kf2vh9mrmrnyozd6o3cng151cfn7hwbsw59vosxny6n5-w500-q85.jpg,Woody,Oud,Horseball,"Oud / Agarwood, Incense / Olibanum, Bergamot, Amber, Mandarin, Patchouli, Pepper, Rose, Saffron",
perfume_images\hzze8l2tvmngaob0p0l0s8ofluo7yevzfxicdzglme3p7vsbikl7r5t8uxew-w500-q85.jpg,Floral,Starlight Gold,Aigner,"Jasmine, Bergamot, Sandalwood, Orchid, Rose, Tuberose, Violet, Ylang-ylang, Amber, Musk, Plum, Vanilla",
perfume_images\exl1m3c08m6y0ikvqg6r69dyd7udfkykww3fcgi0v0czvl5tdu20eqo0fxq6-w500-q85.jpg,Floral,Colors Purple,Benetton,"Rose, Grapefruit, Orange Blossom, Praline, Sandalwood, Jasmine, Lily Of The Valley, Musk, Tuberose, Bergamot, Blackcurrant Bud, Neroli, Patchouli, Vanilla",
perfume_images\hq9rao6xaxtydceqyw9bsk3s7g7kuz7qw11kyx1w5fqta0cvyj1l0jdjqvbv-w500-q85.jpg,Fresh,Light Blue Italian Zest Homme 2018,Dolce & Gabbana,"Rosemary, Bergamot, Grapefruit, Mandarin, Musk, Sea Water",
perfume_images\2nwbiuz1lj29vkj7lkvbxawf44jku6y9mh44pl2t7zsjpqup1dj6qxp2a3p6-w500-q85.jpg,Woody,Waid Oud,Anfasic Dokhoon,"Oud / Agarwood, Ozonic Notes, Passion Fruit, Amber",
perfume_images\f9qtccuxgyk66s64m5sqkvhxtcnlyl78jf9lmm6poszd05bds99t4m5nowgy-w500-q85.jpg,Spicy,Jacomo For Men Intense,Jacomo,"Lavender, Cinnamon, Oud / Agarwood, Star Anise, Cardamom, Juniper Berries, Nutmeg, Bergamot, Cedarwood, Ciste Labdanum, Elemi, Guaiac Wood, Leather, Lemon, Musk, Orange Blossom, Patchouli, Sandalwood, Vetiver",
perfume_images\31fmknstb06kufbzs2391wme7ixr2ln9ol1u2rmfowkffmtex96huis77m67-w500-q85.jpg,Woody,Ginger Biscuit 2013,Jo Malone London,"Ginger, Tonka Bean, Guaiac Wood, Caramel, Cinnamon, Nutmeg, Vanilla",
perfume_images\wwjnc3d36a0g1rujyx023jjrvzgtx2yikwcgqewdqlcbhs9hb2g1r7gb9g1l-w500-q85.jpg,Woody,Cuba Winner,Cuba,"Vetiver, Woody Notes",
perfume_images\xwdml3otet5eeeczyzr8bf9sz0fp8sq50tt7c44b9tqt6r8xiu8cno0jvtt5-w500-q85.jpg,Floral,Repetto Eau De Parfum,Repetto,"Orange Blossom, Rose, Amber, Vanilla, Patchouli, Plum",
perfume_images\zce1mv83tkge2idoe4ut9us1ty62tqr4lurj3lqpb8721zik9vpumfhncytj-w500-q85.jpg,Woody,Mortal,La' French,"Oud / Agarwood, Caramel, Floral Notes",
perfume_images\fesjnu5lbxjytoms3augvojza0ektf65oe5ocfikycvqwuvfub7ak97lbtyz-w500-q85.jpg,Woody,Or Noir,Hfc,"Cedarwood, Cardamom, Leather, Lime, Benzoin, Coumarin (Tonka Bean note), Elemi, Musk, Pear, Spicy Notes",
perfume_images\od784ikaa0f79sdxxm3t0irb36a3cxvx4x7rt0k8ld54fcqhe1mpilvmhdty-w500-q85.jpg,Floral,Gucci Guilty Intense,Gucci,"Heliotrope, Amber, Pink Pepper, Violet, Mandarin, Patchouli",
perfume_images\b5dd5r3oiuggq1dvnli8ndizfwqzpdmrb5zf9fh2zn9ykdeaz51yxip587cn-w500-q85.jpg,Floral,Animale Sexy,Animale,"Orange Blossom, Vanilla, Jasmine, Orchid, Bergamot",
perfume_images\4hyd9u2dn23dgvo6b4zcq5ak9l05mhh5imdxvi09py1pojbbdirzp5fi03rl-w500-q85.jpg,Woody,Voyage En Inde,Rituals,"Amber, Jasmine, Patchouli",
perfume_images\14thoq7l8svese8qhco79rlhui5e7anygwzugbv04daecby25oyqw4lfs619-w500-q85.jpg,Woody,Al Laylaa Oud,Ghawali,"Rose, Vanilla, Cardamom, Sandalwood, Apple",
perfume_images\4ylsxux3jhy991l79bxv862gcpu2utkeaqrduskbshsczhrlercp9wkpin8w-w500-q85.jpg,Woody,Cubia,Tiziana Terenzi,"Sandalwood (India), Peach, Bergamot, Cedarwood (Atlas), Lemon, Blackcurrant Bud, Patchouli (Indonesia)",
perfume_images\s0cxkpxq959a5rl9znp47jn7hop00d4p420em8ekbf32sod3f8pc925mg0ju-w500-q85.jpg,Floral,Sacrebleu Intense,Nicolaï,"Carnation, Amber, Cinnamon, Tonka Bean, Blackcurrant Bud, Jasmine, Tuberose, Incense / Olibanum, Balsam (Peru), Vanilla, Bergamot, Galbanum, Lemon, Patchouli, Sandalwood, Tangerine",
perfume_images\0l145cd0cl3e0zdhp2lzvd2zwct3ngo1wc07t7m9dwbigez0vs9t5s4zq6l8-w500-q85.jpg,Sweet,Insulo,Jeroboam,"Vanilla, Jasmine, Musk",
perfume_images\01260_Colonia_No_4_Eau_de_Cologne.jpg,Citrus,Colonia No. 4 Eau de Cologne,Antica Barbieria Colla,"Lemon, rosemary, lavender, neroli, jasmine, cedarwood, coumarin",https://static.luckyscent.com/images/products/73715.jpg?width=400&404=product.png
perfume_images\9iaola8vjlc0offjnxgdd58jrqdfm46qsrenrtpwt0f6oo1ye1yee7wo1bg7-w500-q85.jpg,Floral,Happy,Clinique,"Jasmine, Bergamot, Magnolia, Lily, Mandarin Orange Blossom, Mimosa, Orchid, Floral Notes, Grapefruit, Woody Notes",
perfume_images\j5021j6fgdlbgoiwx7z3ufdblpr6qgrfg4a8jv7jmfdnismst3otfrg0ozku-w500-q85.jpg,Woody,Cuir Bourbon,Elie Saab,"Saffron, Suede, Vanilla (Bourbon), Musk",
perfume_images\ay22guqjx8u1amvcj5gdnhtfg8qvv1fs8sfenk2inw0qbwpl4cu0n7o9jf4c-w500-q85.jpg,Woody,Eve Confidence,Avon,"Blackcurrant Bud, Vanilla, Musk, Pear, Jasmine (Sambac)",
perfume_images\oqmepbwa2fg1dli3t7l04dxhw95cnql5mt29il47s7ylbhde6ncb8naxolh2-w500-q85.jpg,Fresh,Acqua Di Parma Colonia Club,Acqua Di Parma,"Geranium, Lemon, Vetiver, Lavender, Mint, Bergamot, Mandarin, Neroli, Ambergris, Galbanum, Musk, Petitgrain",
perfume_images\39sm1xetla6gon8y85ggcv0oj8cai5nl0fuy5c49f2g7gx1k6njennso9ott-w500-q85.jpg,Floral,La Petite Robe Noire Eau De Parfum Légère 2018,Guerlain,"Rose, Cherry (black), Bergamot, Patchouli, Tonka Bean",
perfume_images\4b2803x1haqvrej25gwzdaoex1tgq6792td5imblu4r47kqtc62t68ukaiah-w500-q85.jpg,Woody,Vic,Caswell-Massey,Orchid,
perfume_images\lc0wt7omf1i5xg9qm86o5a6ht62yvsxlgkk16ueo9mscw71c2epovjpqhplt-w500-q85.jpg,Woody,More Than Words,Xerjoff,"Woody Notes, Citruses",
perfume_images\omd5b3x0m8ivna3dx4xqj4b9ktijwc0gdyxvhhhnk4lrj4r44b0d7jxfv9zm-w500-q85.jpg,Amber_Oriental,Ambre,Molinard,"Amber, Tonka Bean, Ciste Labdanum, Incense / Olibanum, Coriander, Musk, Sandalwood, Thyme",
perfume_images\o89mg7lbflbdxv6beoidpfxd41ukmc8dgsi3eh0dvm32r5xtm2hmu6jwei0p-w500-q85.jpg,Woody,By The Sea Man,Tom Tailor,"Guaiac Wood, Sandalwood, Peppermint, Amber, Geranium, Musk, Tonka Bean, Violet",
perfume_images\twu0lxx30bz4772b90gzd3kg6lkmejyg40zhiyufxxu4pga4dq1kpp9gxmng-w500-q85.jpg,Amber_Oriental,Look,Agatha Ruiz De La Prada,"Vanilla, Red Apple, Orange Blossom, Benzoin, Amber, Grapefruit, Pink Pepper, Tonka Bean, Blackcurrant Bud, Cocoa, Musk, Patchouli",
perfume_images\ikwek4710esmkeq8d5mllgy4zj21lmz42rl5xgeyx2qf0uqds1djhtwrdmn7-w500-q85.jpg,Woody,Dirty Ginger,Heretic,"Ginger, Lime, Black Pepper, Palo Santo, Vetiver, Patchouli",
perfume_images\03dpuu10xeaowlew1kho1f3em68ay466v4b61sfb31zy6rfwhku6bvo1lx1o-w500-q85.jpg,Woody,Vivanel Vanilla & Patchouli,Vivian Gray,"Patchouli, Vanilla, Citruses",
perfume_images\aj1ydp39h1fgakd7rbtk0wy77xv903t46a64j7zjfnbd54u3gna7ql7vrzgo-w500-q85.jpg,Spicy,Y Live Eau De Toilette Intense,Yves Saint Laurent,"Juniper Berries, Bergamot, Cocoa, Grapefruit, Orange Blossom, Pear, Vanilla",
perfume_images\olakfblodnqmd49ou31xfu418y1d1wvtthhaijklf0j4k484jkelwp2hzhpk-w500-q85.jpg,Fresh,Eden Splash,Urban Scents,"Lavender, Green Apple, Iso E Super (Cedarwood Note), Geranium, Coumarin (Tonka Bean note), Patchouli",
perfume_images\bqldcilb7bkr7b472ypnpqns114lc0uzifmmj7mqc1nqxwfvlgyfqemur5vf-w500-q85.jpg,Spicy,Féminité Du Bois,Serge Lutens,"Cedarwood (Atlas), Peach, Orange (Morocco), Sandalwood, Cinnamon, Beeswax, Violet, Cardamom, Clove, Musk, Rose (Turkey)",
perfume_images\t0wmjjhy26fu40v0qqmatkxk7qgt54xlnsrybrv7w143k7yd3h5wzrd9268j-w500-q85.jpg,Amber_Oriental,Evoke Silver Edition For Her,Ajmal,"Tonka Bean, Sandalwood, Bitter Orange, Vanilla, Rose",
perfume_images\4wl5u9dre2hr7tn37otvf8mggknaji3wb7rxa97w2l7db7eu25a4tgq9i1g0-w500-q85.jpg,Woody,Elixir,Xerjoff,"Cypriol / Nagarmota, Ciste Labdanum, Rose, Oud (Laos), Amber, Tarragon",
perfume_images\kjd20eouyknwnsoad4wl6pz4mamrz68elmdphk5hl1izhlru00wcul9sfd6k-w500-q85.jpg,Woody,Eclat Nuit For Him,Oriflame,"Woody Notes, Bergamot, Geranium, Vetiver, Mandarin, Rosemary, Lavender, Leather, Clary Sage",
perfume_images\7vbqwsp0yqwqmoa9w0ydwf2vy82k9fnxt0i66htlsx8scr6h1modynp8kchi-w500-q85.jpg,Floral,Lily Of The Valley,Le Galion,"Lily, Starfleur (Lily Of The Valley), Jasmine (Egypt), Sinfonide (Musk), Palisander Rosewood, Ylang-ylang, Rose (Bulgaria), Jasmine (Sambac), Kharismal (Light Jasmine), Benzoin, Cinnamon, Clove, Mirabelle (Plum), Oakmoss, Patchouli, Balsam (Peru), Plum, Vanilla (Madagascar), Vanilla (Mexico)",
perfume_images\myu6q6tntuf1nmoini4cyxwdmaha9a4lkqqjkucs4phn6v5qslytj8dymoei-w500-q85.jpg,Floral,La Piel Cristais Do Himalaia,Eudora,"Mandarin, Musk, Lily, Grapefruit, Apricot, Cocoa",
perfume_images\rf0pbq0fvfcrggdkid2uonepwuo4rftmsoqpk6gf30xrottvmost6xgb2uyw-w500-q85.jpg,Woody,L'Aventure Knight,Al Haramain,"Sandalwood, Ozonic Notes, Violet, Ambergris, Bergamot, Lemon, Iris / Orris, Musk",
perfume_images\4mb3r2rbqtmpthwplx5w5hlj3gzp86ybuzqpwgrqaetvimtt16rjsnrpb4q3-w500-q85.jpg,Sweet,Liqueur Bpm,L'Orchestre Parfum,"Leather, Aromatic Notes, Tobacco Accord, Pear, Cashmeran (Woody musky), Patchouli, Vanilla (Madagascar)",
perfume_images\f1vph8c3d17okiz9d9zrfbgv27j09txsk08j2uxf9bmn3vmu87uvflek7cd6-w500-q85.jpg,Floral,Osmanthus,Uttori,"Osmanthus, Green Notes, Musk, Violet, Rose Damascena, Jasmine (India)",
perfume_images\n21tkbakaahs97q1qxcp2bsc8q8ss6pmimnl0pd3eaqj5ilu9ssx5d22siiz-w500-q85.jpg,Floral,A Reason To Love,Gucci,"Rose Damascena, Oud / Agarwood, Peony, Cardamom",
perfume_images\ucgybxk81tispx74rb7jjgcpnpf92wz99i7jo8yokw6t1nbvbx7j7js2wtkm-w500-q85.jpg,Floral,Stay,Gap,"Musk, Freesia, Lotus, Peony, Amber, Sandalwood",
perfume_images\m82tn2pbhld6gunigbnbbpyuj71fzz558t8uazxxeibmetcm1e4f0e23qin5-w500-q85.jpg,Citrus,Yuzu Marmalade,Demeter Fragrance Library,Yuzu,
perfume_images\9gtz21vahhua1x78ldgq9bwqbqdlasu3np47qjf1h75kow553n99vrzahji2-w500-q85.jpg,Floral,Rose Eau De Parfum,Bath & Body Works,"Rose, Jasmine, Musk",
perfume_images\x4848mloo4ho7m35tdbfjk8ci7amxwcfj06omelkwxboe0gquizdgqg4fzbj-w500-q85.jpg,Woody,Formosa 2022,Ormonde Jayne,"Osmanthus, Tea, Bergamot, Cedarwood, Sandalwood, Cardamom, Freesia, Green Tea, Musk",
perfume_images\dptv1kz2jy7t4cc58heeaswk7p1m2jrk5xdrqlv9dqf3k16cj6wgyvpiwqwg-w500-q85.jpg,Floral,Choice Cool,The Body Shop,"Jasmine, Rose, Green Apple, Ylang-ylang, Bergamot",
perfume_images\ff5z1b6y1t1yr6z362olsa0goj3al0oeugkgogery8hurh7hp0mxv5lmajtm-w500-q85.jpg,Fresh,Jaguar Classic Electric Sky,Jaguar,"Lavender (Provence), Grapefruit, Geranium, Clary Sage, Tonka Bean, Violet Leaves",
perfume_images\8vv1acrwqax33fedz6nlf314zabsw5pmd55c5k4g7xjmvldnara2rjozgzx9-w500-q85.jpg,Citrus,Chrome Summer 2012,Azzaro,"Grapefruit, Ambergris, Cardamom, Ginger, Green Tea, Palisander Rosewood, Sandalwood, Woody Notes",
perfume_images\o6c4jncssbdarg70gyj0874tf891sjghxrdxjhyf7lyagphp4upraectcxro-w500-q85.jpg,Citrus,Rosissimo,Les Parfums De Rosine,"Benzoin, Rose, Bitter Orange, Grapefruit, Lemon, Ciste Labdanum, Leather, Jasmine, Rosemary",
perfume_images\00839_Hyouge_Eau_de_Parfum.jpg,Floral,Hyouge Eau de Parfum,Parfum Satori,"Green tea, sage, jasmine, violet, patchouli, woods, iris",https://static.luckyscent.com/images/products/76804.jpg?width=400&404=product.png
perfume_images\hk1i9pcr0uli4ms5pgw5bdrjp2fuymfyojs6t6tfnamyb4sz6b1kt43n0325-w500-q85.jpg,Woody,Braukmann Sport,Hildegard Braukmann,"Cedarwood, Citruses, Ambergris, Vetiver, Clove, Ylang-ylang",
perfume_images\h5q6016512o6janznudgf6pnduppwzjww1zrbksczmfrcfc2ydmsbv0dimvi-w500-q85.jpg,Woody,Soprano,Xerjoff,"Oud / Agarwood, Lychee, Osmanthus, Bergamot, Freesia, Fruity Notes, Leather, Patchouli, Rose (Bulgaria), Jasmine (Egypt)",
perfume_images\oo94eoi96ep29sqml9i5gj9l3ug5s31076aj681kb9i4s91w6hb87useevg5-w500-q85.jpg,Woody,1869 Acqua Di Colonia,Acca Kappa,"Violet Leaves, Geranium, Leather, Iris / Orris, Cardamom, Amber, Vanilla",
perfume_images\5k0kjv7seuqj3evy2wrsbfnqvfo0swnjsanhewgxpjy5m386f5inpbrqvg39-w500-q85.jpg,Woody,Red Vetiver,Montale,"Vetiver (Haiti), Pepper (Madagascar), Grapefruit, Cedarwood, Elemi, Patchouli",
perfume_images\00634_Amazingreen_Eau_de_Parfum.jpg,Woody,Amazingreen Eau de Parfum,Comme des Garcons,"Palm tree leaves, green pepper, dew mist, jungle leaves, Ivy leaves, orris roots, coriander seeds, silex, Gunpowder accord, vetiver, smoke, white musk",https://static.luckyscent.com/images/products/21628.jpg?width=400&404=product.png
perfume_images\00819_Remember_Me_Eau_de_Parfum.jpg,Citrus,Remember Me Eau de Parfum,Jovoy Paris,"Bergamot, lemon, cardamom, tea, frangipani, ginger, milk, woody notes, cedar, vanilla",https://static.luckyscent.com/images/products/61615.jpg?width=400&404=product.png
perfume_images\27du9mxn15hspga0eeojakyzf8z0w0yecjxpkxhlwjliaz3vji59tn9h3039-w500-q85.jpg,Amber_Oriental,Psicodelic For Him,Pacha Ibiza,"Sandalwood, Amber, Bergamot, Saffron, Vanilla, Cedarwood, Mandarin, Green Apple, Pepper",
perfume_images\q44a4sjt2cnkg3dns6wqsbxsag1zdkctryusvapmzlued2lzqx8ntbbqcq2c-w500-q85.jpg,Woody,Oolang Infini,Atelier Cologne,"Guaiac Wood, Bergamot, Oolong Tea",
perfume_images\0simguhggqkcty79p41gfluq6qih9ayk4gism4jzd1ibuk8oipe3yvzcbs4u-w500-q85.jpg,Floral,Una Somos,Natura,"Jasmine, Fruity Notes, Woody Notes",
perfume_images\e5rneix769gdjeopjedpsgw9d7dn9fg1cyjlp3i336ma1ituys47iszfux38-w500-q85.jpg,Amber_Oriental,Vanille Sauvage De Madagascar,La Maison De La Vanille,"Vanilla (Madagascar), Ciste Labdanum, Coriander, Incense / Olibanum, Geranium, Thyme, Bergamot, Lavender, Mandarin, Sandalwood, Vetiver",
perfume_images\1kdges6bdmf7jh3hig7cgkpxp448hc1haykubf5zbkskbrbif6c2xp9vnred-w500-q85.jpg,Amber_Oriental,Vanilla & Tobacco,Flavia,"Tobacco Leaf, Vanilla, Tonka Bean, Spicy Notes, Woody Notes, Coumarin (Tonka Bean note), Cocoa",
perfume_images\hwysmx1ofcpyb0cmt222tfpwdkh5ggzl9b9a89c5mtt30f5ixxcphy2hcjgi-w500-q85.jpg,Sweet,Remarkable People,Etat Libre D'Orange,"Grapefruit, Black Pepper, Lorenox (Ambergris), Sandalwood, Cardamom, Ciste Labdanum, Jasmine",
perfume_images\9hj3d5d9gyvbjjenaw9l5qm938m937izl8nftr9wr9aqghrdmteaq6m7ur9a-w500-q85.jpg,Woody,Rumz Al Rasasi 9325 Pour Lui,Rasasi,"Leather, Cardamom, Freesia, Bergamot, Green Apple, Ambergris, Cedarwood, Jasmine, Lily Of The Valley, Musk, Patchouli",
perfume_images\xhxliqtartskn4cu6cntahhebeplbjhy9x0707y41q981cvacoyzsfo6fo50-w500-q85.jpg,Woody,Cherry Smoke,Tom Ford,"Cherry (black), Guaiac Wood, Osmanthus (China), Cypriol / Nagarmota, Incense / Olibanum, Balsam (Peru), Saffron",
perfume_images\tr0t743ox9c9p4biux1jvm4sbt8lau837rrsex3ps14fgbtp18j1cgtk4wzg-w500-q85.jpg,Sweet,Liquid Cashmere Black,Donna Karan Dkny,"Patchouli, Praline, Cherry (black), Heliotrope, Iris / Orris, Jasmine, Raspberry, Rose, Sandalwood",
perfume_images\og8ap76821smtyozmx4diguxi280lum6flb8mrkua3g33rj6jajby6on9ewj-w500-q85.jpg,Woody,Bois Blanc,P.Frapin & Cie,"Cedarwood (Virginia), Bitter Orange, Mandarin, Ambroxan (Ambergris), Ginger, Guaiac Wood, Rosemary, Clary Sage, Violet Leaves",
perfume_images\00267_Homme_Aoud_Eau_de_Parfum.jpg,Woody,Homme (Aoud) Eau de Parfum,M. Micallef,"rose, aoud, sandalwood, cinnamon, saffron, nutmeg, honey, patchouli",https://static.luckyscent.com/images/products/24519.jpg?width=400&404=product.png
perfume_images\u1326h0vz5fcw9bfztrl6sgsq0c1vlpu0lbc6siry1ot6t9y8l9fbf7zdqdy-w500-q85.jpg,Floral,El Pasajero Nº 1,Lengling,"Magnolia, Osmanthus, Galbanum, Hedione (light Jasmine), Amber, Benzoin, Vanilla",
perfume_images\u5nx23md9sf7s5y76wlw5o3wctyilta0fi7rxwh4nmzfbr23qk2fosidk8wt-w500-q85.jpg,Floral,Bye Bye Blues,Juicy Couture,"Lotus, Orchid, Amber, Lemon, Musk",
perfume_images\215iw6wqa2jktoaqqmbktd84aidits6jq3umzhxjkt67scqlkp2md4wb2kg0-w500-q85.jpg,Amber_Oriental,Ellipsis,Derek Lam 10 Crosby,"Amber, Jasmine, Sandalwood (Australia)",
perfume_images\glxvabaovmnt9obh8jp7jb831k5fby4cy5trhsofu6mx6c2cx9wlcml8z4yg-w500-q85.jpg,Floral,Bubble,Der Duft,"Musk, Blackcurrant Bud, Rose, Ambrette Seed, Sandalwood",
